"# ""Data used for training and testing the models. One row for each sample.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,smiles,Fukui-DFT,molecule_name,normalised_Fukui_DFT,CV_0,CV_1,CV_2,CV_3,CV_4,CV_5,CV_6,CV_7,CV_8,CV_9,CV_10,CV_11,CV_12,CV_13,CV_14,CV_15,CV_16,CV_17,CV_18,CV_19,CV_20,CV_21,CV_22,CV_23,CV_24,CV_25,CV_26,CV_27,CV_28,CV_29,CV_30,pred_normalised_Fukui_DFT_1NN_CV_0,pred_normalised_Fukui_DFT_1NN_CV_1,pred_normalised_Fukui_DFT_1NN_CV_2,pred_normalised_Fukui_DFT_1NN_CV_3,pred_normalised_Fukui_DFT_1NN_CV_4,pred_normalised_Fukui_DFT_1NN_CV_5,pred_normalised_Fukui_DFT_1NN_CV_6,pred_normalised_Fukui_DFT_1NN_CV_7,pred_normalised_Fukui_DFT_1NN_CV_8,pred_normalised_Fukui_DFT_1NN_CV_9,pred_normalised_Fukui_DFT_1NN_CV_10,pred_normalised_Fukui_DFT_1NN_CV_11,pred_normalised_Fukui_DFT_1NN_CV_12,pred_normalised_Fukui_DFT_1NN_CV_13,pred_normalised_Fukui_DFT_1NN_CV_14,pred_normalised_Fukui_DFT_1NN_CV_15,pred_normalised_Fukui_DFT_1NN_CV_16,pred_normalised_Fukui_DFT_1NN_CV_17,pred_normalised_Fukui_DFT_1NN_CV_18,pred_normalised_Fukui_DFT_1NN_CV_19,pred_normalised_Fukui_DFT_1NN_CV_20,pred_normalised_Fukui_DFT_1NN_CV_21,pred_normalised_Fukui_DFT_1NN_CV_22,pred_normalised_Fukui_DFT_1NN_CV_23,pred_normalised_Fukui_DFT_1NN_CV_24,pred_normalised_Fukui_DFT_1NN_CV_25,pred_normalised_Fukui_DFT_1NN_CV_26,pred_normalised_Fukui_DFT_1NN_CV_27,pred_normalised_Fukui_DFT_1NN_CV_28,pred_normalised_Fukui_DFT_1NN_CV_29,pred_normalised_Fukui_DFT_1NN_CV_30,pred_normalised_Fukui_DFT_LR_CV_0,pred_normalised_Fukui_DFT_LR_CV_1,pred_normalised_Fukui_DFT_LR_CV_2,pred_normalised_Fukui_DFT_LR_CV_3,pred_normalised_Fukui_DFT_LR_CV_4,pred_normalised_Fukui_DFT_LR_CV_5,pred_normalised_Fukui_DFT_LR_CV_6,pred_normalised_Fukui_DFT_LR_CV_7,pred_normalised_Fukui_DFT_LR_CV_8,pred_normalised_Fukui_DFT_LR_CV_9,pred_normalised_Fukui_DFT_LR_CV_10,pred_normalised_Fukui_DFT_LR_CV_11,pred_normalised_Fukui_DFT_LR_CV_12,pred_normalised_Fukui_DFT_LR_CV_13,pred_normalised_Fukui_DFT_LR_CV_14,pred_normalised_Fukui_DFT_LR_CV_15,pred_normalised_Fukui_DFT_LR_CV_16,pred_normalised_Fukui_DFT_LR_CV_17,pred_normalised_Fukui_DFT_LR_CV_18,pred_normalised_Fukui_DFT_LR_CV_19,pred_normalised_Fukui_DFT_LR_CV_20,pred_normalised_Fukui_DFT_LR_CV_21,pred_normalised_Fukui_DFT_LR_CV_22,pred_normalised_Fukui_DFT_LR_CV_23,pred_normalised_Fukui_DFT_LR_CV_24,pred_normalised_Fukui_DFT_LR_CV_25,pred_normalised_Fukui_DFT_LR_CV_26,pred_normalised_Fukui_DFT_LR_CV_27,pred_normalised_Fukui_DFT_LR_CV_28,pred_normalised_Fukui_DFT_LR_CV_29,pred_normalised_Fukui_DFT_LR_CV_30,pred_normalised_Fukui_DFT_RF_CV_0,pred_normalised_Fukui_DFT_RF_CV_1,pred_normalised_Fukui_DFT_RF_CV_2,pred_normalised_Fukui_DFT_RF_CV_3,pred_normalised_Fukui_DFT_RF_CV_4,pred_normalised_Fukui_DFT_RF_CV_5,pred_normalised_Fukui_DFT_RF_CV_6,pred_normalised_Fukui_DFT_RF_CV_7,pred_normalised_Fukui_DFT_RF_CV_8,pred_normalised_Fukui_DFT_RF_CV_9,pred_normalised_Fukui_DFT_RF_CV_10,pred_normalised_Fukui_DFT_RF_CV_11,pred_normalised_Fukui_DFT_RF_CV_12,pred_normalised_Fukui_DFT_RF_CV_13,pred_normalised_Fukui_DFT_RF_CV_14,pred_normalised_Fukui_DFT_RF_CV_15,pred_normalised_Fukui_DFT_RF_CV_16,pred_normalised_Fukui_DFT_RF_CV_17,pred_normalised_Fukui_DFT_RF_CV_18,pred_normalised_Fukui_DFT_RF_CV_19,pred_normalised_Fukui_DFT_RF_CV_20,pred_normalised_Fukui_DFT_RF_CV_21,pred_normalised_Fukui_DFT_RF_CV_22,pred_normalised_Fukui_DFT_RF_CV_23,pred_normalised_Fukui_DFT_RF_CV_24,pred_normalised_Fukui_DFT_RF_CV_25,pred_normalised_Fukui_DFT_RF_CV_26,pred_normalised_Fukui_DFT_RF_CV_27,pred_normalised_Fukui_DFT_RF_CV_28,pred_normalised_Fukui_DFT_RF_CV_29,pred_normalised_Fukui_DFT_RF_CV_30,pred_normalised_Fukui_DFT_XGB_CV_0,pred_normalised_Fukui_DFT_XGB_CV_1,pred_normalised_Fukui_DFT_XGB_CV_2,pred_normalised_Fukui_DFT_XGB_CV_3,pred_normalised_Fukui_DFT_XGB_CV_4,pred_normalised_Fukui_DFT_XGB_CV_5,pred_normalised_Fukui_DFT_XGB_CV_6,pred_normalised_Fukui_DFT_XGB_CV_7,pred_normalised_Fukui_DFT_XGB_CV_8,pred_normalised_Fukui_DFT_XGB_CV_9,pred_normalised_Fukui_DFT_XGB_CV_10,pred_normalised_Fukui_DFT_XGB_CV_11,pred_normalised_Fukui_DFT_XGB_CV_12,pred_normalised_Fukui_DFT_XGB_CV_13,pred_normalised_Fukui_DFT_XGB_CV_14,pred_normalised_Fukui_DFT_XGB_CV_15,pred_normalised_Fukui_DFT_XGB_CV_16,pred_normalised_Fukui_DFT_XGB_CV_17,pred_normalised_Fukui_DFT_XGB_CV_18,pred_normalised_Fukui_DFT_XGB_CV_19,pred_normalised_Fukui_DFT_XGB_CV_20,pred_normalised_Fukui_DFT_XGB_CV_21,pred_normalised_Fukui_DFT_XGB_CV_22,pred_normalised_Fukui_DFT_XGB_CV_23,pred_normalised_Fukui_DFT_XGB_CV_24,pred_normalised_Fukui_DFT_XGB_CV_25,pred_normalised_Fukui_DFT_XGB_CV_26,pred_normalised_Fukui_DFT_XGB_CV_27,pred_normalised_Fukui_DFT_XGB_CV_28,pred_normalised_Fukui_DFT_XGB_CV_29,pred_normalised_Fukui_DFT_XGB_CV_30,pred_normalised_Fukui_DFT_NN_CV_0,pred_normalised_Fukui_DFT_NN_CV_1,pred_normalised_Fukui_DFT_NN_CV_2,pred_normalised_Fukui_DFT_NN_CV_3,pred_normalised_Fukui_DFT_NN_CV_4,pred_normalised_Fukui_DFT_NN_CV_5,pred_normalised_Fukui_DFT_NN_CV_6,pred_normalised_Fukui_DFT_NN_CV_7,pred_normalised_Fukui_DFT_NN_CV_8,pred_normalised_Fukui_DFT_NN_CV_9,pred_normalised_Fukui_DFT_NN_CV_10,pred_normalised_Fukui_DFT_NN_CV_11,pred_normalised_Fukui_DFT_NN_CV_12,pred_normalised_Fukui_DFT_NN_CV_13,pred_normalised_Fukui_DFT_NN_CV_14,pred_normalised_Fukui_DFT_NN_CV_15,pred_normalised_Fukui_DFT_NN_CV_16,pred_normalised_Fukui_DFT_NN_CV_17,pred_normalised_Fukui_DFT_NN_CV_18,pred_normalised_Fukui_DFT_NN_CV_19,pred_normalised_Fukui_DFT_NN_CV_20,pred_normalised_Fukui_DFT_NN_CV_21,pred_normalised_Fukui_DFT_NN_CV_22,pred_normalised_Fukui_DFT_NN_CV_23,pred_normalised_Fukui_DFT_NN_CV_24,pred_normalised_Fukui_DFT_NN_CV_25,pred_normalised_Fukui_DFT_NN_CV_26,pred_normalised_Fukui_DFT_NN_CV_27,pred_normalised_Fukui_DFT_NN_CV_28,pred_normalised_Fukui_DFT_NN_CV_29,pred_normalised_Fukui_DFT_NN_CV_30
0,ClC1=NC=CC=C1C(NC2=C(C3=[SiH]C=C(Cl)C=C3)C=CC=C2)=O,-0.006,"2-chloro-N-(4'-chloro-[1,1'-biphenyl]-2-yl)nicotinamide",0.069387755,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.6243654822335026,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,5.049827575023182,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.069387755,0.12118443854460637,0.1960262770665049,0.14676210432081482,0.1657311513786826,0.18273007082268614,0.14397965778127636,0.1392136534473557,0.4421262263139221,0.14465662702290816,0.10666619607566674,0.11257078469797616,0.15988208865969789,0.18595648425172834,0.15565038421222693,0.12330755224471912,0.13606854176468397,0.15812913617228952,0.13322692313323714,0.17178384456389406,0.12144555231977605,0.16843205072405792,0.11202222917556148,0.1670127347681516,0.146350702,0.14062770173387978,0.18956981335271667,0.11346644628476549,0.14603051937778083,0.1260717825728791,0.1272981861712283,0.14272252145403264,0.07015708,0.07002131,0.070339985,0.07009038,0.070047684,0.06992993,0.07005441,0.39323598,0.070025876,0.0702858,0.07029656,0.06993191,0.070007585,0.070193775,0.06986161,0.07028621,0.06964705,0.07003817,0.07021624,0.070632525,0.06996394,0.069512844,0.07014782,0.07014901,0.070287205,0.07036167,0.0702123,0.07002842,0.07009013,0.06988522,0.07004599,0.098440585,0.077622217,0.28866533390392557,-0.045061653,-0.154347766,0.09861901,0.18839277319956352,-0.970916555,0.1326048552589179,0.025074743,-0.162955978,0.14329545142021588,-0.132128792,0.2538601663981873,0.096167469,0.11680692038588192,0.049322715,0.1295785027835064,0.081450934,0.17143844707088896,0.44086991404468323,-0.297568155,-0.069671927,0.36262959056874694,0.6735619987093694,0.074557387,-1.693933606,-0.046551908,0.079916446,0.10083723996269783,0.3446191107784131
1,O=CC1=[SiH]C=CC=C1C(F)(F)F,0.092,2-(trifluoromethyl)benzaldehyde,0.6277372262773723,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.7986111111111112,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773723,0.6277372262773748,0.6277372262773905,0.6277372262773875,0.6277372262773514,0.6277372262773697,-0.943885218,0.6277372262773588,0.6277372262773846,0.6277372262773673,0.6277372262773608,0.627737226,0.6277372262773575,0.6277372262773666,0.6277372262773485,0.6277372262773713,0.6277372262773782,0.6277372262773658,0.6277372262773862,0.6277372262773785,0.6277372262773832,0.6277372262773644,0.6277372262773707,0.6277372262773672,0.6277372262773904,0.6277372262773947,0.6277372262773778,0.6277372262773641,0.6277372262773757,0.6277372262773673,0.6277372262773699,0.6277372262773813,0.5442246325574218,0.52408385,0.5218223957713973,0.5529952984720281,0.523798086,0.35570867360999037,0.5221073995881431,0.503855675,0.49460677388136837,0.4921571546667476,0.4961772609311794,0.5766394322622215,0.5295601329218842,0.5479131188883832,0.5568685985679263,0.5016622443549047,0.5305379988869202,0.5476192623726809,0.5210216564983929,0.5465625768257182,0.5521343450612932,0.5550211299069615,0.5298191295766476,0.552874806,0.5682938325463095,0.5204738192037387,0.5473462891841868,0.5608409773382926,0.5983323288900835,0.5454620320003413,0.5416575028041626,0.6274665,0.62704426,0.62698567,0.6273903,0.62735,0.39461392,0.6274227,0.6273918,0.62747055,0.6277872,0.6272957,0.6279753,0.627512,0.627736,0.627123,0.627552,0.62734336,0.62709385,0.62741387,0.6273172,0.62749934,0.6277109,0.6273181,0.6275851,0.62754905,0.6273731,0.6273227,0.6271027,0.62736,0.62761474,0.62746024,0.6618071986113396,0.6574373810959988,0.43333034301628987,0.49692729344445846,1.0208618991536533,0.5342662761885526,1.0330010292761265,0.49765650808008477,-0.113767495,0.8671840765355925,-0.094602691,1.3157410652869515,0.6835230692638976,0.5316773219614204,0.5856341585598103,0.55451735,0.639111066,0.5372643654687643,0.48564562581755083,0.7868154906591612,0.45627971084822655,0.9036599459501102,0.5224109168842589,0.7231647964472534,0.7648147927995472,0.6372752713011641,1.5682305727547823,0.47932413167912685,0.6109298317042129,0.7404824743821747,1.5881334522207422
2,O=S(C1=NC=C[SiH]=N1)(C)=O,0.263,2-(methylsulfonyl)pyrimidine,1,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0000000000000109,0.9999999999999849,0.9999999999999925,0.9999999999999991,3.7051060303337664,0.9999999999999909,1.0000000000000042,1.0000000000000084,0.9999999999999982,0.9999999999999731,1.0000000000000009,0.9999999999999912,1.000000000000004,0.9999999999999918,1,1.0000000000000013,1,0.9999999999999976,1.0000000000000042,0.9999999999999992,1.0000000000000058,1,0.9999999999999938,0.9999999999999906,1,1.0000000000000178,0.9999999999999893,0.9999999999999974,0.9999999999999962,1.000000000000009,0.9999999999999793,0.8195180196201803,0.781310957,0.8103761282094532,0.8225532710013639,0.45435551016773623,0.8537363563628166,0.849786278,0.8564190493516315,0.8561500595584627,0.8471019533881781,0.8461908097513025,0.8132923497411526,0.8705474324725804,0.8970493198110672,0.8629675242741509,0.8449668690221819,0.8517113024772438,0.8078412604251354,0.868742788,0.8472837893631785,0.8136287749072233,0.8441719640801046,0.8773410970663964,0.8819775903763123,0.8020975556828397,0.8601275977815992,0.8585995245596276,0.8701851535218048,0.850047841,0.8683479187963005,0.788380949,0.9990444,0.99960184,0.99868363,0.9988094,0.5508444,0.9993481,0.9993408,0.99904585,0.99918,0.9989754,0.99927723,0.9994267,0.9993176,0.9993825,0.99933535,0.9990084,0.99919903,0.9991043,0.9995907,0.9994445,0.99939084,0.99966526,0.9992514,0.99969286,0.9990198,0.99917865,0.99943864,0.9994239,0.99938565,0.99938554,0.9991682,1.086542522550187,1.0673113018199367,0.919617425,1.110014305905672,0.19529781888884248,1.0666209575658019,3.643120234192334,1.582539538763107,0.7727189097198841,0.8756644543505256,1.3653082945145276,1.1970178543826528,0.2511256067805083,0.8219355138855552,1.389407887083413,0.8575043912871074,1.2062712913302072,0.6980149446940793,-1.350833214,0.598313963,0.47165126709686467,0.48772325,0.9561118622843536,1.510843245504602,1.0110839583332318,0.8936262189900068,-0.886422826,1.3932968502535463,0.8596188825188864,1.037931550546219,1.1213433994381647
3,O=CC(C=[SiH]1)=CC=C1C2=CN=CN=C2,0.034,4-(pyrimidin-5-yl)benzaldehyde,0.6000000000000001,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.358974359,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6,0.6000000000000101,0.5999999999999979,0.6,0.5999999999999893,0.6000000000000096,0.6000000000000022,0.5999999999999922,0.5999999999999935,0.6,0.5999999999999974,0.6000000000000015,0.6000000000000016,0.6,0.5999999999999963,0.6000000000000085,1.405054617039361,0.5999999999999922,0.5999999999999991,0.6000000000000103,0.6,0.6,0.5999999999999969,0.6000000000000014,0.5999999999999943,0.6000000000000097,0.5999999999999983,0.6,0.6000000000000018,0.6000000000000014,0.6,0.41425398585965684,0.4254014899204621,0.44342749251732055,0.40431402213155965,0.4230713974807368,0.45374077572792193,0.40499692595157416,0.390070183,0.4670167730825635,0.4532277123824559,0.4290247841650184,0.38899823,0.46703528984742326,0.48299458757886704,0.49416043677633437,0.479844972,0.27093261384726386,0.4783312106350739,0.43697876049834244,0.4384918675520243,0.4839332753246645,0.4606050972482973,0.4824470098429268,0.4427961002443008,0.4169726720424446,0.4089782858113845,0.46035738557756317,0.4502737998365301,0.4978954725019833,0.4701711341331098,0.4331686928563643,0.5993814,0.59912944,0.5994224,0.59958386,0.5993332,0.5997828,0.5991627,0.59967196,0.59960455,0.5990697,0.5995056,0.5994551,0.5992765,0.5996035,0.5995562,0.59915006,0.3458389,0.59911054,0.5997474,0.5992106,0.5995384,0.59937817,0.5994323,0.5990798,0.5992704,0.5993117,0.59931195,0.59938973,0.5994664,0.59959453,0.59936124,0.624138836,0.5955514530224849,0.18196633160069575,0.5448044809300826,0.5983514461976693,0.6212032182144894,0.2583262831524352,0.6096870767313124,0.5932968373431708,0.6809975368443639,0.548444252,0.5671410620353821,0.5525323449726207,0.262793966,0.5891967056733549,0.5983706323405911,0.26558607540698004,0.583714727,0.5152990541103908,0.566372982,0.5428360816704583,0.2890542457399663,0.26643522529055946,0.5598509866747183,0.5801135490826782,0.22301500546086814,0.4064372811490604,0.6035764275529449,0.10988396243991339,0.5447752502958143,0.3986407509364037
4,FC(C1=CC=CN=[SiH]1)(F)F,0.008,3-(trifluoromethyl)pyridine,0.030172414,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,0.030172413793103425,0.030172413793103425,0.030172414,0.030172413793103425,0.030172413793103425,0.030172414,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172414,0.030172413793103425,0.030172413793103425,0.030172414,0.030172414,0.030172414,0.030172413793122355,0.030172414,0.030172413793104924,0.030172413793106145,0.030172414,0.030172413793116193,0.030172413793107755,0.030172413793093877,0.030172414,0.030172413793096542,-13.10705418,0.030172413793098596,0.030172414,0.030172413793095376,0.030172413793100927,0.030172413793116748,0.030172413793106312,0.030172413793106867,0.030172413793101982,0.030172414,0.030172413793100206,0.030172413793106034,0.030172413793081942,0.030172414,0.030172413793080277,0.030172413793094655,0.030172413793107367,0.030172413793096486,0.030172414,0.066579311,0.052939307,0.058958052,0.058648957,0.054843271228957546,0.063531303,0.073923837,0.038232330595277475,0.066432014,0.081242579,0.061359188056348546,0.055982575,0.11769266398033817,0.061610093,0.043617631,0.052508438410289515,0.041950625,0.078306066,0.064849525,0.055017361540799836,0.07989216,0.033894067,0.088356836,0.053341603406041826,0.060280748434797415,0.066831379,0.056950595,0.061871187,0.051882434,0.067274143,0.054349908,0.03074384,0.03066028,0.029990412,0.030376524,0.029886637,0.030436097,0.03030109,0.029546147,0.030523106,0.029880106,0.030470261,0.030510915,0.042708002,0.029672422,0.029538175,0.030588025,0.030380135,0.030753016,0.030602068,0.030787446,0.03010125,0.03041175,0.030550428,0.030862072,0.030629108,0.029105714,0.030184591,0.029822879,0.030905139,0.030111842,0.030179221,0.6081897207458092,-0.675288907,1.0909467515835642,0.028113848850927714,-0.047198507,0.037660651,-0.302320033,0.1504599299827064,-0.047364002,0.050210539,0.039593051,0.062283424,0.18856580116787977,0.2072847068610944,0.3234264273029471,0.12621523634863735,0.003441079,0.017216973,0.025856646422788232,-0.055611903,-0.09281323,0.11214737215252735,-0.585820374,0.03363638,0.3087776425698488,0.013350715521862788,-1.231957608,0.079024522,0.048958619041718165,0.10576190214900683,-0.243860227
5,O=CC(C=C1)=C[SiH]=C1C2=CN=CN=C2,0.013,4-(pyrimidin-5-yl)benzaldehyde,0,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,0,0,0,0,0,0,0,-5.55E-17,0,5.551115123125783e-17,0,0,0,0,0,5.551115123125783e-17,0.358974359,0,0,0,-5.55E-17,5.551115123125783e-17,5.551115123125783e-17,-5.55E-17,0,0,0,5.551115123125783e-17,-5.55E-17,-5.55E-17,0,-1.61E-15,-1.11E-15,1.6653345369377348e-16,-1.20E-14,5.10702591327572e-15,1.199040866595169e-14,7.438494264988549e-15,-9.44E-16,-6.99E-15,-4.50E-15,-2.83E-15,3.3306690738754696e-15,-9.38E-15,1.9984014443252818e-15,-3.05E-15,-6.05E-15,4.1925391993066015,-4.83E-15,-1.33E-15,-1.61E-14,4.6074255521944e-15,2.55351295663786e-15,1.609823385706477e-15,1.27675647831893e-15,8.104628079763643e-15,7.93809462606987e-15,5.329070518200751e-15,-5.00E-16,-2.33E-15,-1.94E-14,2.609024107869118e-15,0.1615588333026145,0.1290023626269055,0.13193205654412604,0.14718200680112753,0.18508255426056586,0.16032911194034183,0.1270166035152961,0.16832930088127618,0.1631568748723144,0.14220447103799072,0.14755546295444422,0.11379212313215475,0.1553882462528582,0.18956772536008934,0.1499126622945115,0.16865355003629956,0.28344497872860175,0.20506378329282754,0.1611726426477928,0.14220338238487823,0.18810473201556518,0.17617365127639306,0.20121517416551393,0.1257648399382053,0.1424652942017835,0.1930589276157048,0.22222377639219199,0.20129968841516258,0.2468406159320877,0.18267414520405884,0.1559862266759079,0.002241703,0.001165517,0.001707949,0.00241202,0.002047364,0.001903711,0.002166894,0.001001692,0.001669153,0.001572936,0.001888641,0.001346304,0.001094395,0.001538969,0.001268974,0.001358593,0.30518067,0.001348436,0.001337915,0.002345451,0.001857887,0.001206338,0.00151197,0.001534233,0.001634608,0.003186574,0.001062924,0.001849197,0.001308363,0.00159245,0.003099966,0.029574596,0.021898259242003726,-0.312209358,-0.054442576,0.11265409948428462,0.35239458849671373,0.20002527739554618,0.048297166867720065,-0.023482887,0.088728458,0.1093089404155605,0.39541749126621795,-0.067099466,0.2226134641855076,0.000643354,0.009509004,0.059521377,-0.01792297,-0.008409404,-0.010240937,0.21270093982657293,0.4281356527882807,-0.022742893,-0.117561804,0.071319227,0.035218918,0.19584444884939708,-0.042973798,0.043732509717242796,-0.033614582,0.098695904
6,O=C1N(C(C2=C[SiH]=CC=C21)=O)C3C(NC(CC3)=O)=O,0.096,"2-(2,6-dioxopiperidin-3-yl)isoindoline-1,3-dione",1,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0000000000000027,1.0000000000000009,-0.711694022,1.0000000000000027,0.9999999999999911,0.9999999999999972,0.9999999999999867,1.0000000000000089,1.0000000000000027,0.9999999999999866,1.0000000000000018,0.9999999999999913,0.9999999999999967,0.9999999999999925,0.9999999999999895,1.0000000000000036,0.9999999999999898,1.0000000000000033,0.9999999999999977,0.9999999999999997,1.0000000000000058,1.0000000000000022,1.0000000000000049,0.9999999999999998,0.9999999999999958,1.000000000000011,0.9999999999999988,0.9999999999999956,0.9999999999999984,0.9999999999999934,0.9669911566043459,0.939795598,0.9126121603158023,0.7150760074028975,0.9419207530245446,0.9288606217086145,0.9589199765927868,0.9587045023472909,0.9684059747968661,0.9534229931325178,0.9617173616858397,0.9658057362573487,0.9477110796014017,0.9320379656829731,0.9465761272499724,0.9390277150840369,0.9468077585132577,0.946915289,0.9660865166087453,0.9405693346720375,0.9219457655156953,0.9545865170307248,0.8948083368696762,0.9281179781118563,0.9549957203725163,0.9598517421857082,0.940707538,0.954959017,0.9594230885075286,0.9260444122116951,0.9363693617325508,0.99875724,0.9986753,0.99880826,0.98125905,0.99845535,0.9982001,0.99870944,0.99881417,0.99865556,0.99855614,0.9987155,0.9986193,0.9986873,0.99846745,0.9980278,0.99840796,0.99886405,0.99878055,0.9986827,0.9985014,0.9983736,0.99872154,0.9986717,0.9984488,0.9984634,0.99895626,0.99935454,0.9990772,0.99885994,0.9991158,0.9991879,1.0242768854482094,0.9812066510400994,0.9022171616239472,0.8059579774622642,0.9456832024442958,0.9449773065199658,0.7660019565069291,0.9301337195771164,0.9828310637689568,0.9875504548520686,1.0569352888736636,0.9334569344766612,0.9393830888757726,0.9472398476500039,0.9790393023793329,0.9774611786919029,0.9023409352639611,0.9822863,0.8967224173334711,0.9569930186092964,0.9435574730304342,0.9136413506218495,0.9024286286221831,1.0261347557141036,1.071426798682918,0.9497244387207309,0.63090265,1.028084768896567,0.9389352654637969,0.9537854727987043,0.6699163126065917
